  No.   E(hr.)        dos(hr.)         E(eV)          dos(eV)              sum
   3756  -0.49040      0.0000000000    -11.312006      0.0000000000      629.9999999999
   3766  -0.48940      0.0000000000    -11.284795      0.0000000000      629.9999999999
   3776  -0.48840      0.0000000000    -11.257584      0.0000000000      629.9999999999
   3786  -0.48740      0.0000000000    -11.230372      0.0000000000      629.9999999999
   3796  -0.48640      0.0000000000    -11.203161      0.0000000000      629.9999999999
   3806  -0.48540      0.0000000000    -11.175949      0.0000000000      629.9999999999
   3816  -0.48440      0.0000000000    -11.148738      0.0000000000      629.9999999999
   3826  -0.48340      0.0000000000    -11.121527      0.0000000000      629.9999999999
   3836  -0.48240      0.0000000000    -11.094315      0.0000000000      629.9999999999
   3846  -0.48140      0.0000000000    -11.067104      0.0000000000      629.9999999999
   3856  -0.48040      0.0000000000    -11.039892      0.0000000000      629.9999999999
   3866  -0.47940      0.0000000000    -11.012681      0.0000000000      629.9999999999
   3876  -0.47840      0.0000000000    -10.985470      0.0000000000      629.9999999999
   3886  -0.47740      0.0000000000    -10.958258      0.0000000000      629.9999999999
   3896  -0.47640      0.0000000000    -10.931047      0.0000000000      629.9999999999
   3906  -0.47540      0.0000000000    -10.903835      0.0000000000      629.9999999999
   3916  -0.47440      0.0000000000    -10.876624      0.0000000000      629.9999999999
   3926  -0.47340      0.0000000000    -10.849413      0.0000000000      629.9999999999
   3936  -0.47240      0.0000000000    -10.822201      0.0000000000      629.9999999999
   3946  -0.47140      0.0000000000    -10.794990      0.0000000000      629.9999999999
   3956  -0.47040      0.0000000000    -10.767778      0.0000000000      629.9999999999
   3966  -0.46940      0.0000000000    -10.740567      0.0000000000      629.9999999999
   3976  -0.46840      0.0000000000    -10.713356      0.0000000000      629.9999999999
   3986  -0.46740      0.0000000000    -10.686144      0.0000000000      629.9999999999
   3996  -0.46640      0.0000000000    -10.658933      0.0000000000      629.9999999999
   4006  -0.46540      0.0000000000    -10.631721      0.0000000000      629.9999999999
   4016  -0.46440      0.0000000000    -10.604510      0.0000000000      629.9999999999
   4026  -0.46340      0.0000000000    -10.577299      0.0000000000      629.9999999999
   4036  -0.46240      0.0000000000    -10.550087      0.0000000000      629.9999999999
   4046  -0.46140      0.0000000000    -10.522876      0.0000000000      629.9999999999
   4056  -0.46040      0.0000000000    -10.495664      0.0000000000      629.9999999999
   4066  -0.45940      0.0000000000    -10.468453      0.0000000000      629.9999999999
   4076  -0.45840      0.0000000000    -10.441242      0.0000000000      629.9999999999
   4086  -0.45740      0.0000000000    -10.414030      0.0000000000      629.9999999999
   4096  -0.45640      0.0000000000    -10.386819      0.0000000000      629.9999999999
   4106  -0.45540      0.0000000000    -10.359607      0.0000000000      629.9999999999
   4116  -0.45440      0.0000000000    -10.332396      0.0000000000      629.9999999999
   4126  -0.45340      0.0000000000    -10.305185      0.0000000000      629.9999999999
   4136  -0.45240      0.0000000000    -10.277973      0.0000000000      629.9999999999
   4146  -0.45140      0.0000000000    -10.250762      0.0000000000      629.9999999999
   4156  -0.45040      0.0000000000    -10.223551      0.0000000000      629.9999999999
   4166  -0.44940      0.0000000000    -10.196339      0.0000000000      629.9999999999
   4176  -0.44840      0.0000000000    -10.169128      0.0000000000      629.9999999999
   4186  -0.44740      0.0000000000    -10.141916      0.0000000000      629.9999999999
   4196  -0.44640      0.0000000000    -10.114705      0.0000000000      629.9999999999
   4206  -0.44540      0.0000000000    -10.087494      0.0000000000      629.9999999999
   4216  -0.44440      0.0000000000    -10.060282      0.0000000000      629.9999999999
   4226  -0.44340      0.0000000000    -10.033071      0.0000000000      629.9999999999
   4236  -0.44240      0.0000000000    -10.005859      0.0000000000      629.9999999999
   4246  -0.44140      0.0000000000     -9.978648      0.0000000000      629.9999999999
   4256  -0.44040      0.0000000000     -9.951437      0.0000000000      629.9999999999
   4266  -0.43940      0.0000000000     -9.924225      0.0000000000      629.9999999999
   4276  -0.43840      0.0000000000     -9.897014      0.0000000000      629.9999999999
   4286  -0.43740      0.0000000000     -9.869802      0.0000000000      629.9999999999
   4296  -0.43640      0.0000000000     -9.842591      0.0000000000      629.9999999999
   4306  -0.43540      0.0000000000     -9.815380      0.0000000000      629.9999999999
   4316  -0.43440      0.0000000000     -9.788168      0.0000000000      629.9999999999
   4326  -0.43340      0.0000000185     -9.760957      0.0000000007      629.9999999999
   4336  -0.43240      0.0000108290     -9.733745      0.0000003980      630.0000000023
   4346  -0.43140      0.0023836322     -9.706534      0.0000875968      630.0000005969
   4356  -0.43040      0.1992759849     -9.679323      0.0073232547      630.0000584624
   4366  -0.42940      6.3876875788     -9.652111      0.2347431034      630.0022928407
   4376  -0.42840     79.4053938319     -9.624900      2.9180933383      630.0371946758
   4386  -0.42740    387.4319564620     -9.597688     14.2378566071      630.2623012580
   4396  -0.42640    749.4618136809     -9.570477     27.5422036249      630.8726636428
   4406  -0.42540    577.6492718511     -9.543266     21.2282114694      631.5763578515
   4416  -0.42440    177.0368596791     -9.516054      6.5059822254      631.9219231422
   4426  -0.42340     21.3985703997     -9.488843      0.7863826715      631.9936011394
   4436  -0.42240      1.0083441017     -9.461631      0.0370559488      631.9997799884
   4446  -0.42140      0.0183049238     -9.434420      0.0006726933      631.9999969421
   4456  -0.42040      0.0001269699     -9.407209      0.0000046661      631.9999999832
   4466  -0.41940      0.0001204829     -9.379997      0.0000044277      632.0000000273
   4476  -0.41840      0.0197881651     -9.352786      0.0007272014      632.0000051762
   4486  -0.41740      1.2410669372     -9.325574      0.0456083521      632.0003846664
   4496  -0.41640     29.9498755419     -9.298363      1.1006372248      632.0115455078
   4506  -0.41540    281.8497231936     -9.271152     10.3577825129      632.1453102203
   4516  -0.41440   1056.8053522621     -9.243940     38.8368662319      632.8155778752
   4526  -0.41340   1682.2180140720     -9.216729     61.8203492683      634.2831700725
   4536  -0.41240   1438.4684485951     -9.189517     52.8627212167      635.8820497380
   4546  -0.41140    966.8195121437     -9.162306     35.5299488058      637.0630707729
   4556  -0.41040    440.6844960530     -9.135095     16.1948506289      637.7414065682
   4566  -0.40940     93.6136369729     -9.107883      3.4402364530      637.9645467878
   4576  -0.40840      8.0559745566     -9.080672      0.2960514967      637.9978620519
   4586  -0.40740      0.2705396194     -9.053460      0.0099421440      637.9999465921
   4596  -0.40640      0.0135973532     -9.026249      0.0004996933      638.0000020544
   4606  -0.40540      0.7276366079     -8.999038      0.0267401424      638.0002195491
   4616  -0.40440     20.1130924032     -8.971826      0.7391422437      638.0074876068
   4626  -0.40340    216.0452025159     -8.944615      7.9395118621      638.1063033170
   4636  -0.40240    913.8425177188     -8.917403     33.5830808784      638.6631671893
   4646  -0.40140   1559.6004709452     -8.890192     57.3142393117      639.9951989543
   4656  -0.40040   1242.7963785828     -8.862981     45.6719078923      641.4415071815
   4666  -0.39940    904.8475912582     -8.835769     33.2525235482      642.4581978464
   4676  -0.39840    750.2284104848     -8.808558     27.5703755276      643.2971069031
   4686  -0.39740    328.6717107890     -8.781347     12.0784581937      643.8237972642
   4696  -0.39640     58.8602140293     -8.754135      2.1630721814      643.9794726082
   4706  -0.39540      4.1488971004     -8.726924      0.1524691007      643.9989755691
   4716  -0.39440      0.5476466529     -8.699712      0.0201256360      644.0001113059
   4726  -0.39340     11.4911214740     -8.672501      0.4222907715      644.0043261884
   4736  -0.39240    118.1044962118     -8.645290      4.3402586020      644.0590089565
   4746  -0.39140    480.0163727903     -8.618078     17.6402699128      644.3553259151
   4756  -0.39040    821.2271464639     -8.590867     30.1795300005      645.0501498505
   4766  -0.38940    908.8112772039     -8.563655     33.3981862670      645.9149519500
   4776  -0.38840   1401.5079801344     -8.536444     51.5044495479      647.0553841691
   4786  -0.38740   1734.4232280429     -8.509233     63.7388547975      648.7045952998
   4796  -0.38640   1361.0970740093     -8.482021     50.0193766798      650.2668535215
   4806  -0.38540    820.5454356033     -8.454810     30.1544775976      651.3361695700
   4816  -0.38440    293.0811696455     -8.427598     10.7705304068      651.8531727250
   4826  -0.38340     46.3417433321     -8.400387      1.7030270360      651.9845777064
   4836  -0.38240      7.1416577160     -8.373176      0.2624509848      652.0006531304
   4846  -0.38140     89.0444110339     -8.345964      3.2723205580      652.0354713286
   4856  -0.38040    768.0605498901     -8.318753     28.2256943251      652.4077641920
   4866  -0.37940   2791.8685550108     -8.291541    102.5992396576      654.1909611655
   4876  -0.37840   4375.8277978978     -8.264330    160.8086470013      658.0467339191
   4886  -0.37740   3055.3143894125     -8.237119    112.2806919781      661.8986102503
   4896  -0.37640   1383.3071492711     -8.209907     50.8355815940      663.9036832281
   4906  -0.37540   1440.3524262766     -8.182696     52.9319560943      665.2227315041
   4916  -0.37440   1403.5617615056     -8.155484     51.5799245937      666.7309651157
   4926  -0.37340    585.1202296995     -8.128273     21.5027640065      667.6988050213
   4936  -0.37240     96.9079305276     -8.101062      3.5612994641      667.9673122090
   4946  -0.37140      7.8474993354     -8.073850      0.2883901764      667.9989976646
   4956  -0.37040     29.6518650414     -8.046639      1.0896855449      668.0121433777
   4966  -0.36940    216.6457586048     -8.019427      7.9615818832      668.1227836064
   4976  -0.36840    628.4059974653     -7.992216     23.0934860527      668.5606852196
   4986  -0.36740    725.3355535397     -7.965005     26.6555802408      669.2949454583
   4996  -0.36640    336.7929283478     -7.937793     12.3769073256      669.8206900720
   5006  -0.36540    122.7800387254     -7.910582      4.5120815576      670.0044682692
   5016  -0.36440    451.4970452419     -7.883370     16.5922043380      670.2543346622
   5026  -0.36340   1272.5225946730     -7.856159     46.7643257868      671.1483741300
   5036  -0.36240   1440.7457073082     -7.828948     52.9464089004      672.6193610803
   5046  -0.36140    649.8060126449     -7.801736     23.8799218189      673.6520009839
   5056  -0.36040    116.8639656402     -7.774525      4.2946699609      673.9598777266
   5066  -0.35940     26.4643028173     -7.747313      0.9725448364      674.0052021210
   5076  -0.35840    160.6067802897     -7.720102      5.9021881643      674.0849398186
   5086  -0.35740    552.7125040893     -7.692891     20.3118024905      674.4468099657
   5096  -0.35640    757.1290958650     -7.665679     27.8239709455      675.1582301003
   5106  -0.35540    413.8251520623     -7.638468     15.2077883024      675.7542655342
   5116  -0.35440    107.5660514217     -7.611256      3.9529780401      675.9727331136
   5126  -0.35340    235.7341626970     -7.584045      8.6630675397      676.1043241045
   5136  -0.35240   1137.4919302998     -7.556834     41.8020422043      676.7617455114
   5146  -0.35140   2334.7449998741     -7.529622     85.8002649700      678.6062111918
   5156  -0.35040   2475.8373510739     -7.502411     90.9853113536      681.0971753253
   5166  -0.34940   2620.7674719705     -7.475200     96.3113931209      683.5963217790
   5176  -0.34840   2869.9052180198     -7.447988    105.4670330842      686.4056699806
   5186  -0.34740   2386.7949591376     -7.420777     87.7130649960      689.0600357441
   5196  -0.34640   1419.8018176525     -7.393565     52.1767354320      690.9466792149
   5206  -0.34540    445.3819900743     -7.366354     16.3674802873      691.7943935287
   5216  -0.34440     59.5251988715     -7.339143      2.1875099147      691.9814127907
   5226  -0.34340      3.1569182222     -7.311931      0.1160145626      691.9992850788
   5236  -0.34240      0.0648012687     -7.284720      0.0023814018      691.9999888199
   5246  -0.34140      0.0005080744     -7.257508      0.0000186714      691.9999999308
   5256  -0.34040      0.0000015080     -7.230297      0.0000000554      691.9999999998
   5266  -0.33940      0.0000000017     -7.203086      0.0000000001      691.9999999999
   5276  -0.33840      0.0000000000     -7.175874      0.0000000000      691.9999999999
   5286  -0.33740      0.0000000000     -7.148663      0.0000000000      691.9999999999
   5296  -0.33640      0.0000000000     -7.121451      0.0000000000      691.9999999999
   5306  -0.33540      0.0000000000     -7.094240      0.0000000000      691.9999999999
   5316  -0.33440      0.0000000000     -7.067029      0.0000000000      691.9999999999
   5326  -0.33340      0.0000000001     -7.039817      0.0000000000      691.9999999999
   5336  -0.33240      0.0000000925     -7.012606      0.0000000034      691.9999999999
   5346  -0.33140      0.0000427711     -6.985394      0.0000015718      692.0000000096
   5356  -0.33040      0.0074695733     -6.958183      0.0002745017      692.0000019363
   5366  -0.32940      0.4964755136     -6.930972      0.0182451320      692.0001521316
   5376  -0.32840     12.6848952850     -6.903760      0.4661611339      692.0048180028
   5386  -0.32740    126.0509202064     -6.876549      4.6322841912      692.0637417178
   5396  -0.32640    492.9635940868     -6.849337     18.1160713463      692.3724321043
   5406  -0.32540    765.6890495655     -6.822126     28.1385433274      693.0546386160
   5416  -0.32440    473.9410776528     -6.794915     17.4170070157      693.6965768949
   5426  -0.32340    116.4766603527     -6.767703      4.2804367593      693.9535767576
   5436  -0.32240     11.2604952540     -6.740492      0.4138154173      693.9968934037
   5446  -0.32140      0.4231756396     -6.713280      0.0155514123      693.9999136792
   5456  -0.32040      0.0061103703     -6.686069      0.0002245519      693.9999990370
   5466  -0.31940      0.0000335666     -6.658858      0.0000012335      693.9999999957
   5476  -0.31840      0.0000000696     -6.631646      0.0000000026      693.9999999999
   5486  -0.31740      0.0000000001     -6.604435      0.0000000000      693.9999999999
   5496  -0.31640      0.0000000000     -6.577223      0.0000000000      693.9999999999
   5506  -0.31540      0.0000000000     -6.550012      0.0000000000      693.9999999999
   5516  -0.31440      0.0000000000     -6.522801      0.0000000000      693.9999999999
   5526  -0.31340      0.0000000222     -6.495589      0.0000000008      693.9999999999
   5536  -0.31240      0.0000150888     -6.468378      0.0000005545      694.0000000032
   5546  -0.31140      0.0039192541     -6.441166      0.0001440299      694.0000009579
   5556  -0.31040      0.3926475186     -6.413955      0.0144295249      694.0001113972
   5566  -0.30940     15.3769500545     -6.386744      0.5650922860      694.0052601912
   5576  -0.30840    239.1894294558     -6.359532      8.7900462048      694.1042171870
   5586  -0.30740   1503.3918875633     -6.332321     55.2486127237      694.9073923134
   5596  -0.30640   3879.0382339478     -6.305109    142.5519739070      697.7223935306
   5606  -0.30540   4172.4403180524     -6.277898    153.3342976984      702.0602420968
   5616  -0.30440   2080.9869238299     -6.250687     76.4748310729      705.1127189164
   5626  -0.30340   1289.7892856201     -6.223475     47.3988647444      706.5820438263
   5636  -0.30240   1557.0257628683     -6.196264     57.2196205695      708.0403615465
   5646  -0.30140    984.9365447204     -6.169052     36.1957372305      709.3554474808
   5656  -0.30040    251.1967945171     -6.141841      9.2313085713      709.8981805086
   5666  -0.29940     25.2307821738     -6.114630      0.9272138054      709.9929445573
   5676  -0.29840      0.9905121136     -6.087418      0.0364006355      709.9997978975
   5686  -0.29740      0.3678003061     -6.060207      0.0135164070      710.0001040007
   5696  -0.29640      9.8355200610     -6.032996      0.3614485639      710.0036540159
   5706  -0.29540    106.7418401718     -6.005784      3.9226888464      710.0523175348
   5716  -0.29440    464.4707725988     -5.978573     17.0689798509      710.3317787922
   5726  -0.29340    915.5639025759     -5.951361     33.6463405820      711.0555953642
   5736  -0.29240   1269.0041306877     -5.924150     46.6350246673      712.1596468871
   5746  -0.29140   1629.1041895993     -5.896939     59.8684529312      713.6534528602
   5756  -0.29040   1188.9236575681     -5.869727     43.6921226318      715.1225838926
   5766  -0.28940    368.3444387923     -5.842516     13.5364035260      715.8360359737
   5776  -0.28840     45.9560920641     -5.815304      1.6888546185      715.9864664857
   5786  -0.28740     15.3785475796     -5.788093      0.5651509939      716.0045468762
   5796  -0.28640    129.4173519057     -5.760882      4.7559982293      716.0657196510
   5806  -0.28540    501.1018381330     -5.733670     18.4151461899      716.3803568111
   5816  -0.28440    805.6848364447     -5.706459     29.6083608501      717.0814300239
   5826  -0.28340    808.2474279348     -5.679247     29.7025343161      717.8856805641
   5836  -0.28240   1249.1386492282     -5.652036     45.9049819547      718.8901126112
   5846  -0.28140   1516.6504775977     -5.624825     55.7358567432      720.3669043155
   5856  -0.28040    803.8518388581     -5.597613     29.5409994558      721.5384638062
   5866  -0.27940    260.7625337029     -5.570402      9.5828428746      721.9833726813
   5876  -0.27840    438.3972622201     -5.543190     16.1107963665      722.2950669871
   5886  -0.27740    760.1752284670     -5.515979     27.9359142132      722.9371425555
   5896  -0.27640    541.5746367690     -5.488768     19.9024935650      723.6220585887
   5906  -0.27540    153.5067974359     -5.461556      5.6412687019      723.9347972600
   5916  -0.27440     20.9426432489     -5.434345      0.7696276638      723.9962576436
   5926  -0.27340     76.2933952703     -5.407133      2.8037295422      724.0305618323
   5936  -0.27240    586.7334151062     -5.379922     21.5620474551      724.3251934456
   5946  -0.27140   1816.6372372432     -5.352711     66.7601628093      725.5593671702
   5956  -0.27040   2379.3148353061     -5.325499     87.4381756155      727.8129431978
   5966  -0.26940   1878.3707825820     -5.298288     69.0288279303      729.9287755516
   5976  -0.26840   1716.6022331115     -5.271076     63.0839455517      731.6964190021
   5986  -0.26740   1156.2357560079     -5.243865     42.4908648433      733.1688849502
   5996  -0.26640    343.9456800914     -5.216654     12.6397660082      733.8496481246
   6006  -0.26540     40.8162848830     -5.189442      1.4999702572      733.9878759001
   6016  -0.26440      2.2807174760     -5.162231      0.0838147908      733.9997083210
   6026  -0.26340     10.6503163979     -5.135019      0.3913917661      734.0039649124
   6036  -0.26240    111.9933640676     -5.107808      4.1156787197      734.0554537696
   6046  -0.26140    464.6216785608     -5.080597     17.0745255407      734.3405414222
   6056  -0.26040    765.2236356585     -5.053385     28.1214396880      735.0059180222
   6066  -0.25940    502.4596088950     -5.026174     18.4650433269      735.6669933835
   6076  -0.25840    137.9453484719     -4.998962      5.0693962085      735.9489510554
   6086  -0.25740     98.0866848812     -4.971751      3.6046178719      736.0362456051
   6096  -0.25640    403.1991564916     -4.944540     14.8172903099      736.2756971847
   6106  -0.25540    789.8933776850     -4.917328     29.0280356558      736.9105094633
   6116  -0.25440    881.8432673209     -4.890117     32.4071305441      737.7612972869
   6126  -0.25340   1268.0401434256     -4.862905     46.5995988018      738.8132012998
   6136  -0.25240   1535.3481472662     -4.835694     56.4229831796      740.3010464941
   6146  -0.25140    833.0541013756     -4.808483     30.6141624187      741.5030061238
   6156  -0.25040    181.2525193109     -4.781271      6.6609048030      741.9314761018
   6166  -0.24940     15.5045188278     -4.754060      0.5697803502      741.9959002712
   6176  -0.24840      0.5147837768     -4.726848      0.0189179480      741.9998986780
   6186  -0.24740      0.0065579465     -4.699637      0.0002410000      741.9999989981
   6196  -0.24640      0.0000317479     -4.672426      0.0000011667      741.9999999960
   6206  -0.24540      0.0000000580     -4.645214      0.0000000021      741.9999999999
   6216  -0.24440      0.0000000001     -4.618003      0.0000000000      741.9999999999
   6226  -0.24340      0.0000000276     -4.590792      0.0000000010      741.9999999999
   6236  -0.24240      0.0000152131     -4.563580      0.0000005591      742.0000000033
   6246  -0.24140      0.0031648491     -4.536369      0.0001163060      742.0000007991
   6256  -0.24040      0.2501875132     -4.509157      0.0091942182      742.0000741640
   6266  -0.23940      7.5878435134     -4.481946      0.2788480044      742.0027604695
   6276  -0.23840     89.3085622162     -4.454735      3.2820279314      742.0425980885
   6286  -0.23740    412.8672265727     -4.427523     15.1725852028      742.2868207557
   6296  -0.23640    757.9143606214     -4.400312     27.8528288826      742.9170433205
   6306  -0.23540    576.5935246598     -4.373100     21.1894134899      743.6168220672
   6316  -0.23440    400.1598883886     -4.345889     14.7055993078      744.0509249310
   6326  -0.23340    979.5758979634     -4.318678     35.9987371675      744.7111617503
   6336  -0.23240   1532.4905771215     -4.291466     56.3179694520      746.0665502973
   6346  -0.23140    972.6670903410     -4.264255     35.7448432627      747.3676837459
   6356  -0.23040    245.2877855875     -4.237043      9.0141565775      747.9011068274
   6366  -0.22940     24.3406219940     -4.209832      0.8945010340      747.9932226836
   6376  -0.22840      0.9392449308     -4.182621      0.0345166020      747.9998069233
   6386  -0.22740      0.0139297036     -4.155409      0.0005119070      747.9999977899
   6396  -0.22640      0.0000786148     -4.128198      0.0000028890      747.9999999900
   6406  -0.22540      0.0000001675     -4.100986      0.0000000062      747.9999999999
   6416  -0.22440      0.0000000001     -4.073775      0.0000000000      747.9999999999
   6426  -0.22340      0.0000000000     -4.046564      0.0000000000      747.9999999999
   6436  -0.22240      0.0000000000     -4.019352      0.0000000000      747.9999999999
   6446  -0.22140      0.0000000000     -3.992141      0.0000000000      747.9999999999
   6456  -0.22040      0.0000000000     -3.964929      0.0000000000      747.9999999999
   6466  -0.21940      0.0000000000     -3.937718      0.0000000000      747.9999999999
   6476  -0.21840      0.0000000000     -3.910507      0.0000000000      747.9999999999
   6486  -0.21740      0.0000000000     -3.883295      0.0000000000      747.9999999999
   6496  -0.21640      0.0000000000     -3.856084      0.0000000000      747.9999999999
   6506  -0.21540      0.0000000000     -3.828872      0.0000000000      747.9999999999
   6516  -0.21440      0.0000000159     -3.801661      0.0000000006      747.9999999999
   6526  -0.21340      0.0000094773     -3.774450      0.0000003483      748.0000000020
   6536  -0.21240      0.0021325112     -3.747238      0.0000783683      748.0000005323
   6546  -0.21140      0.1822128724     -3.720027      0.0066961971      748.0000532429
   6556  -0.21040      5.9681057493     -3.692815      0.2193237611      748.0021311738
   6566  -0.20940     75.7867786169     -3.665604      2.7851117304      748.0352532558
   6576  -0.20840    377.6379055409     -3.638393     13.8779320054      748.2531528959
   6586  -0.20740    745.9113284540     -3.611181     27.4117257469      748.8555787488
   6596  -0.20640    587.0068609361     -3.583970     21.5720964004      749.5636528198
   6606  -0.20540    183.7117496531     -3.556758      6.7512798182      749.9181696395
   6616  -0.20440     22.6822090724     -3.529547      0.8335555055      749.9931646745
   6626  -0.20340      1.2583389300     -3.502336      0.0462430859      749.9998072234
   6636  -0.20240      6.5739911605     -3.475124      0.2415896312      750.0022386297
   6646  -0.20140     99.8383557746     -3.447913      3.6689905665      750.0438485103
   6656  -0.20040    595.4469775534     -3.420701     21.8822648522      750.3680749893
   6666  -0.19940   1405.3954354611     -3.393490     51.6473108441      751.4265824323
   6676  -0.19840   1320.9748138960     -3.366279     48.5449113531      752.8934602052
   6686  -0.19740    494.2214321055     -3.339067     18.1622960241      753.7597544867
   6696  -0.19640     73.0821232809     -3.311856      2.6857175162      753.9764099572
   6706  -0.19540      4.2241395312     -3.284644      0.1552342080      753.9990181325
   6716  -0.19440      0.0942926451     -3.257433      0.0034651895      753.9999833677
   6726  -0.19340      0.0008041609     -3.230222      0.0000295524      753.9999998883
   6736  -0.19240      0.0000025975     -3.203010      0.0000000955      753.9999999996
   6746  -0.19140      0.0000000032     -3.175799      0.0000000001      753.9999999999
   6756  -0.19040      0.0000000000     -3.148588      0.0000000000      753.9999999999
   6766  -0.18940      0.0000000000     -3.121376      0.0000000000      753.9999999999
   6776  -0.18840      0.0000000000     -3.094165      0.0000000000      753.9999999999
   6786  -0.18740      0.0000000000     -3.066953      0.0000000000      753.9999999999
   6796  -0.18640      0.0000000000     -3.039742      0.0000000000      753.9999999999
   6806  -0.18540      0.0000000000     -3.012531      0.0000000000      753.9999999999
   6816  -0.18440      0.0000000000     -2.985319      0.0000000000      753.9999999999
   6826  -0.18340      0.0000000000     -2.958108      0.0000000000      753.9999999999
   6836  -0.18240      0.0000000000     -2.930896      0.0000000000      753.9999999999
   6846  -0.18140      0.0000000000     -2.903685      0.0000000000      753.9999999999
   6856  -0.18040      0.0000000000     -2.876474      0.0000000000      753.9999999999
   6866  -0.17940      0.0000000000     -2.849262      0.0000000000      753.9999999999
   6876  -0.17840      0.0000000000     -2.822051      0.0000000000      753.9999999999
   6886  -0.17740      0.0000000000     -2.794839      0.0000000000      753.9999999999
   6896  -0.17640      0.0000000219     -2.767628      0.0000000008      753.9999999999
   6906  -0.17540      0.0000125447     -2.740417      0.0000004610      754.0000000027
   6916  -0.17440      0.0027361135     -2.713205      0.0001005503      754.0000006857
   6926  -0.17340      0.2304235274     -2.685994      0.0084679054      754.0000674243
   6936  -0.17240      7.7065491465     -2.658782      0.2832103544      754.0027304013
   6946  -0.17140    107.4656697213     -2.631571      3.9492890820      754.0482349507
   6956  -0.17040    676.5475301242     -2.604360     24.8626541025      754.4054122062
   6966  -0.16940   2143.9174491232     -2.577148     78.7874843799      755.8188484043
   6976  -0.16840   3776.8997104960     -2.549937    138.7984537683      758.9193113130
   6986  -0.16740   3983.7239992445     -2.522725    146.3991034229      762.9574664301
   6996  -0.16640   3164.2703739995     -2.495514    116.2847491013      766.4986817103
   7006  -0.16540   2456.6850282478     -2.468303     90.2814767278      769.2821998471
   7016  -0.16440   1312.5725789872     -2.441091     48.2361350278      771.1460698931
   7026  -0.16340    333.0861257860     -2.413880     12.2406848936      771.8619283671
   7036  -0.16240     35.5442749709     -2.386668      1.3062275370      771.9898826316
   7046  -0.16140      7.2997165723     -2.359457      0.2682595385      772.0017485031
   7056  -0.16040     74.3327413557     -2.332246      2.7316768660      772.0344610055
   7066  -0.15940    373.5528955080     -2.305034     13.7278107102      772.2493829227
   7076  -0.15840    744.4843328228     -2.277823     27.3592846438      772.8484768244
   7086  -0.15740    598.5096481419     -2.250611     21.9948158794      773.5607595778
   7096  -0.15640    329.3359765071     -2.223400     12.1028694997      773.9754268722
   7106  -0.15540   1105.6763878115     -2.196189     40.6328430087      774.5977606384
   7116  -0.15440   3382.9623998233     -2.168977    124.3215298905      776.8890899007
   7126  -0.15340   4494.5640209566     -2.141766    165.1721211283      781.1336891125
   7136  -0.15240   2989.5952793497     -2.114554    109.8655601083      784.8997865268
   7146  -0.15140   2096.0171348743     -2.087343     77.0271809399      787.2555260085
   7156  -0.15040   2092.8167184248     -2.060132     76.9095678475      789.3694701044
   7166  -0.14940   1301.6348617416     -2.032920     47.8341814792      791.0975685298
   7176  -0.14840    365.9644502409     -2.005709     13.4489405918      791.8417160379
   7186  -0.14740     42.5960124390     -1.978497      1.5653740148      791.9873615557
   7196  -0.14640      1.9742402036     -1.951286      0.0725519629      791.9995731830
   7206  -0.14540      0.4693088250     -1.924075      0.0172467749      792.0001196785
   7216  -0.14440     15.1567770670     -1.896863      0.5570010808      792.0053253176
   7226  -0.14340    210.2090027137     -1.869652      7.7250355533      792.0948692929
   7236  -0.14240   1202.1820886149     -1.842440     44.1793608085      792.7547132026
   7246  -0.14140   3023.8628660069     -1.815229    111.1248702322      794.9515287236
   7256  -0.14040   3745.2374388714     -1.788018    137.6348871710      798.5397275013
   7266  -0.13940   2809.5450325728     -1.760806    103.2488379900      801.8435262425
   7276  -0.13840   1918.8962824670     -1.733595     70.5181120399      804.0986407627
   7286  -0.13740   2008.3991323876     -1.706384     73.8072799101      805.9817242327
   7296  -0.13640   2697.9901064616     -1.679172     99.1492715622      808.3716309465
   7306  -0.13540   2773.6868065033     -1.651961    101.9310729671      811.1869887078
   7316  -0.13440   2270.6685233902     -1.624749     83.4454987489      813.7019982804
   7326  -0.13340   1898.8089855672     -1.597538     69.7799177631      815.7211760854
   7336  -0.13240   2288.1245614854     -1.570327     84.0869960833      817.7898149218
   7346  -0.13140   2113.7948156097     -1.543115     77.6804984190      820.1067871376
   7356  -0.13040    895.6105142458     -1.515904     32.9130673527      821.5616337313
   7366  -0.12940    397.6746546718     -1.488692     14.6142686865      822.0794001659
   7376  -0.12840    998.7801310110     -1.461481     36.7044794580      822.7457094979
   7386  -0.12740   1554.9506585730     -1.434270     57.1433619209      824.1224806450
   7396  -0.12640   1168.5458409300     -1.407058     42.9432519555      825.5098938724
   7406  -0.12540   1113.9156111915     -1.379847     40.9356287730      826.5697420988
   7416  -0.12440   1519.9154995313     -1.352635     55.8558440424      827.9306710979
   7426  -0.12340   1310.5299122543     -1.325424     48.1610684373      829.3771204008
   7436  -0.12240   1324.3623897498     -1.298213     48.6694024242      830.6319916724
   7446  -0.12140   1569.5333516929     -1.271001     57.6792658135      832.1381031289
   7456  -0.12040    926.7994206578     -1.243790     34.0592381056      833.4168350892
   7466  -0.11940    246.8580157202     -1.216578      9.0718614495      833.9217808108
   7476  -0.11840    350.0245715323     -1.189367     12.8631610669      834.1456901596
   7486  -0.11740   1793.8555929541     -1.162156     65.9229531284      835.1515442874
   7496  -0.11640   4103.6536809393     -1.134944    150.8064363298      838.2659790019
