 --- primitive lattice vectors ---
  25.2786732532   0.0000000000   0.0000000000
   0.0000000000  25.2786732532   0.0000000000
   0.0000000000   0.0000000000  25.2786732532
 --- Equilibrium position and mass of each atom---
 Natom=   64
     1   1.5799170780   1.5799170780   1.5799170780    51196.42125 Sn  
    53  -0.0578180776  0.0858490884  0.0040615146
    54  -0.1189340864  0.0679031613  0.0184760497
    55  -0.0825938065  0.1219378470  0.0008036258
    56  -0.0940968267  0.0319155322  0.0217475369
    57  -0.1260913162  0.0690701453  0.0269151177
    58  -0.0506373707  0.0850019902 -0.0042762751
    59   0.0865141017 -0.0306718916 -0.0131902147
    60   0.0897985633 -0.1230255335 -0.0094203814
    61   0.0578203568 -0.0858022996 -0.0042499500
    62   0.1185712388 -0.0679131647 -0.0184032463
    63   0.0822360306 -0.1219065699 -0.0007403378
    64   0.0940278110 -0.0318590242 -0.0219252957
 n=     8 A   IR&R
     hbarW=  0.24177560E-03 Ha =  0.65790486E-02 eV; nu=  0.53063611E+02 cm^-1
     1  -0.0508186011 -0.0398035899  0.1021617847
     2   0.0462904701 -0.0709342154  0.0130191122
     3  -0.0020977779  0.1533226362 -0.0512095123
     4   0.0060248449 -0.0436273878 -0.0631793281
     5  -0.0517757689  0.0873741083  0.0100111214
     6   0.0556402192  0.0225224583 -0.1241763621
     7   0.0113009333 -0.0605659065 -0.0854232364
     8  -0.0071962109  0.1706247981 -0.0286828113
     9   0.0508533679  0.0393090482 -0.1020617129
    10  -0.0468188162  0.0709733642 -0.0120818017
    11   0.0018593148 -0.1538121304  0.0513762323
    12  -0.0057329637  0.0437590704  0.0639416435
    13   0.0519709786 -0.0875035690 -0.0095156844
    14  -0.0559090271 -0.0226899295  0.1247379927
    15  -0.0115630750  0.0601906244  0.0862511705
    16   0.0071483505 -0.1708807954  0.0290480412
    17   0.0501916019  0.0392590213 -0.1020951527
    18  -0.0458999190  0.0708915857 -0.0123522398
    19   0.0019968721 -0.1542978511  0.0512179856
    20  -0.0065534833  0.0433983654  0.0637778112
    21   0.0516273427 -0.0880616628 -0.0094538662
    22  -0.0562117471 -0.0228337928  0.1245964440
    23  -0.0119273319  0.0602000703  0.0860167313
    24   0.0076495905 -0.1707961166  0.0291686726
    25  -0.0503436168 -0.0397891852  0.1020863744
    26   0.0461175618 -0.0709270663  0.0128316377
    27  -0.0017592975  0.1539975435 -0.0512985941
    28   0.0066417494 -0.0434811674 -0.0630514781
    29  -0.0518353119  0.0879541067  0.0100226698
    30   0.0565438106  0.0226926089 -0.1243348350
    31   0.0122220494 -0.0604669919 -0.0855709285
    32  -0.0077328720  0.1707049590 -0.0286345262
    33   0.0503624733  0.0397445702 -0.1022122139
    34  -0.0460923712  0.0708065709 -0.0128545305
    35   0.0017763717 -0.1538662073  0.0513418272
    36  -0.0066073256  0.0433118142  0.0632060775
    37   0.0516774944 -0.0880174271 -0.0099862944
    38  -0.0564402857 -0.0228239145  0.1241762021
    39  -0.0122168235  0.0601473611  0.0855263274
    40   0.0075445604 -0.1708126956  0.0286566125
    41  -0.0503062874 -0.0392642019  0.1022490009
    42   0.0457903636 -0.0709196517  0.0124697861
    43  -0.0019462472  0.1549752021 -0.0511607160
    44   0.0065087758 -0.0434583368 -0.0636247120
    45  -0.0517220043  0.0879589411  0.0094891395
    46   0.0564410110  0.0228864887 -0.1248932456
    47   0.0119872440 -0.0604549023 -0.0861324507
    48  -0.0078855473  0.1708762276 -0.0294253991
    49  -0.0508930598 -0.0393440873  0.1021679461
    50   0.0465431512 -0.0709079391  0.0123488829
    51  -0.0019316530  0.1538929577 -0.0513412223
    52   0.0059862492 -0.0435379858 -0.0636505921
    53  -0.0518347220  0.0873630433  0.0093671221
    54   0.0559018749  0.0225997057 -0.1248404887
    55   0.0115383596 -0.0604635842 -0.0862343756
    56  -0.0071200896  0.1707740926 -0.0293026906
    57   0.0508116833  0.0398467622 -0.1022345056
    58  -0.0464110114  0.0708684172 -0.0128640501
    59   0.0021850494 -0.1533147076  0.0511486346
    60  -0.0058458474  0.0435617978  0.0632253293
    61   0.0518178688 -0.0874186232 -0.0100450521
    62  -0.0555716776 -0.0225921013  0.1240493026
    63  -0.0113488218  0.0602422802  0.0854636881
    64   0.0071125502 -0.1707905408  0.0286075973
 n=     9 A   IR&R
     hbarW=  0.24181466E-03 Ha =  0.65801116E-02 eV; nu=  0.53072185E+02 cm^-1
     1  -0.0553915848  0.0239622977  0.0643803196
     2  -0.0241659300 -0.0814959613  0.0727356208
     3  -0.0043632525 -0.0243926626  0.0044045929
     4   0.0841734565  0.0822387397 -0.1416787713
     5   0.0889144730  0.0507152941 -0.1684180415
     6  -0.0091603840  0.0069470818  0.0309328706
     7   0.0196172481  0.1130384529 -0.0463045462
     8   0.0601020763 -0.0554475240 -0.0911150237
     9   0.0551922925 -0.0237905703 -0.0643234651
    10   0.0244737773  0.0814523431 -0.0729619709
    11   0.0046290242  0.0245670184 -0.0044114428
    12  -0.0841853157 -0.0823287766  0.1416009971
    13  -0.0890740980 -0.0508136714  0.1682122703
    14   0.0094931332 -0.0070243256 -0.0311634120
    15  -0.0193501996 -0.1131050146  0.0460038228
    16  -0.0600795459  0.0553818207  0.0910493066
    17   0.0554058443 -0.0237660723 -0.0642846430
    18   0.0240348261  0.0814379268 -0.0729072788
    19   0.0044420275  0.0246749522 -0.0043466467
    20  -0.0840394615 -0.0822259665  0.1414649811
    21  -0.0888587188 -0.0506644034  0.1681730231
    22   0.0092648409 -0.0069218431 -0.0311309367
    23  -0.0195345748 -0.1130660978  0.0460962385
    24  -0.0601781064  0.0553665114  0.0909159817
    25  -0.0552307565  0.0238761770  0.0643807335
    26  -0.0243205063 -0.0814951853  0.0728457082
    27  -0.0046965669 -0.0245618083  0.0044562222
    28   0.0839815850  0.0821732318 -0.1417517144
    29   0.0890178328  0.0505993303 -0.1683273713
    30  -0.0095900831  0.0068795340  0.0310465470
    31   0.0192209252  0.1129995722 -0.0462024664
    32   0.0601146795 -0.0554436292 -0.0911949345
    33   0.0553413820 -0.0239068133 -0.0643301585
    34   0.0243461311  0.0815204690 -0.0727809953
    35   0.0046550348  0.0245321019 -0.0044277134
    36  -0.0840170103 -0.0821088324  0.1418156874
    37  -0.0889966259 -0.0505826171  0.1683930078
    38   0.0095157662 -0.0068408885 -0.0309609555
    39  -0.0192803555 -0.1129500269  0.0462753184
    40  -0.0601506888  0.0554357509  0.0912317338
    41  -0.0554808797  0.0237661735  0.0642871534
    42  -0.0240745948 -0.0814569227  0.0729032126
    43  -0.0044443608 -0.0247632729  0.0043350728
    44   0.0840287455  0.0822241397 -0.1414911154
    45   0.0887846694  0.0506906197 -0.1682087041
    46  -0.0093165899  0.0069165762  0.0311409241
    47   0.0194996419  0.1130814335 -0.0460795017
    48   0.0601982830 -0.0553512931 -0.0908597349
    49  -0.0551458020  0.0238300108  0.0642977652
    50  -0.0244031684 -0.0814600903  0.0729667591
    51  -0.0046562335 -0.0245461329  0.0043835134
    52   0.0841040273  0.0823058227 -0.1416043967
    53   0.0890514063  0.0508189075 -0.1681345254
    54  -0.0093820703  0.0069895905  0.0312007868
    55   0.0194015395  0.1131396083 -0.0460728938
    56   0.0600044600 -0.0553630765 -0.0910331036
    57   0.0553207943 -0.0239293308 -0.0643182624
    58   0.0241626561  0.0815744380 -0.0727885888
    59   0.0043726868  0.0244344271 -0.0043680596
    60  -0.0841363077 -0.0822373994  0.1416195102
    61  -0.0888703403 -0.0507422323  0.1683417045
    62   0.0091315189 -0.0069543804 -0.0309800875
    63  -0.0196039832 -0.1130268749  0.0462629061
    64  -0.0600284591  0.0554520434  0.0910541810
 n=    10 A   IR&R
     hbarW=  0.24186460E-03 Ha =  0.65814703E-02 eV; nu=  0.53083144E+02 cm^-1
     1  -0.0012882642 -0.1598649635  0.0558672265
     2  -0.0157811231  0.1165535185  0.0045693617
     3   0.0490408820  0.0115100004 -0.0994868084
     4  -0.0321120407  0.0317433902  0.0389099344
     5   0.0442612600 -0.1069431746 -0.0234567848
     6  -0.0273161168  0.1501748666 -0.0371551400
     7  -0.0605984248  0.0220195339  0.0576676856
     8   0.0775845749  0.0212005599 -0.1182894047
     9   0.0015728194  0.1598245338 -0.0557147168
    10   0.0156542402 -0.1164841094 -0.0046356619
    11  -0.0491334921 -0.0115799514  0.0993908977
    12   0.0319825356 -0.0316979848 -0.0390907992
    13  -0.0441260962  0.1068399308  0.0233899628
    14   0.0271339669 -0.1502472605  0.0369759181
    15   0.0604286953 -0.0220617824 -0.0578862361
    16  -0.0776039020 -0.0213318877  0.1180641205
    17   0.0010784754  0.1598687993 -0.0557915963
    18   0.0157589396 -0.1165827949 -0.0045976755
    19  -0.0490714872 -0.0117008588  0.0995663000
    20   0.0318761923 -0.0317588322 -0.0389975203
    21  -0.0443313009  0.1067365859  0.0233251601
    22   0.0270835360 -0.1503110611  0.0371133407
    23   0.0603875589 -0.0220562380 -0.0577661353
    24  -0.0774971217 -0.0213984491  0.1182607539
    25  -0.0014331894 -0.1599366556  0.0557962002
    26  -0.0157454599  0.1165385420  0.0046910616
    27   0.0491183416  0.0116483344 -0.0993054363
    28  -0.0317937958  0.0316971784  0.0391399189
    29   0.0441480966 -0.1068028490 -0.0234147482
    30  -0.0269445825  0.1500764002 -0.0369720717
    31  -0.0602782518  0.0218764337  0.0578331549
    32   0.0774417520  0.0212176923 -0.1180733565
    33   0.0013029881  0.1599745420 -0.0558227302
    34   0.0156717991 -0.1166007547 -0.0047069845
    35  -0.0492209486 -0.0116541687  0.0993661030
    36   0.0318316618 -0.0317623164 -0.0390531905
    37  -0.0442024361  0.1067681700  0.0234728661
    38   0.0269887789 -0.1501913656  0.0370510006
    39   0.0602749121 -0.0220349105 -0.0578087316
    40  -0.0775855240 -0.0212696289  0.1181020494
    41  -0.0012935282 -0.1598829217  0.0557542673
    42  -0.0158950818  0.1165067844  0.0045830371
    43   0.0490122919  0.0118017483 -0.0995839556
    44  -0.0318558833  0.0316671822  0.0389380336
    45   0.0443136141 -0.1067605764 -0.0233487510
    46  -0.0270624134  0.1502405923 -0.0372139793
    47  -0.0604006539  0.0219238280  0.0577163920
    48   0.0774094222  0.0213781453 -0.1183378513
    49  -0.0013640932 -0.1598157093  0.0557518495
    50  -0.0156099704  0.1165756057  0.0047370775
    51   0.0490386058  0.0116318298 -0.0994731131
    52  -0.0320393029  0.0317215992  0.0391516086
    53   0.0440732562 -0.1068453208 -0.0233519739
    54  -0.0271843226  0.1502844747 -0.0370485228
    55  -0.0604534152  0.0220612387  0.0578798218
    56   0.0775146449  0.0213948437 -0.1181426071
    57   0.0013327062  0.1599022247 -0.0558560233
    58   0.0157534773 -0.1165053447 -0.0045013553
    59  -0.0489611485 -0.0115226159  0.0995089093
    60   0.0319785399 -0.0316360520 -0.0389674122
    61  -0.0442403741  0.1068784721  0.0233118014
    62   0.0272097293 -0.1501100351  0.0370972128
    63   0.0604687598 -0.0219496495 -0.0577402504
    64  -0.0774732913 -0.0212600628  0.1181920685
 n=    11 A   IR&R
     hbarW=  0.24200582E-03 Ha =  0.65853131E-02 eV; nu=  0.53114138E+02 cm^-1
     1   0.0595769766 -0.0181150784 -0.0776119381
     2  -0.1121944743  0.0002109239  0.1481317512
     3   0.1162730600 -0.0407573682 -0.1031119110
     4  -0.0636531321  0.0588318746  0.0324590570
     5  -0.0366706126  0.0086840544  0.0092585439
     6   0.0892947400  0.0094651506 -0.0799080658
     7   0.0850272768  0.0501183415 -0.1248420038
     8  -0.0324516460 -0.0320292166  0.0542191638
     9  -0.0595655967  0.0182757629  0.0772983619
    10   0.1121438450 -0.0002282239 -0.1480785302
    11  -0.1164097766  0.0408503810  0.1031438609
    12   0.0635663246 -0.0588193738 -0.0327129377
    13   0.0366170865 -0.0086668396 -0.0095445208
    14  -0.0893760919 -0.0093435940  0.0800460707
    15  -0.0852058642 -0.0500050534  0.1248326564
    16   0.0325009420  0.0321593327 -0.0544242182
    17  -0.0592937909  0.0182832687  0.0775375126
    18   0.1119350399 -0.0002760634 -0.1481896152
    19  -0.1162190062  0.0409297074  0.1030336496
    20   0.0636937564 -0.0588050008 -0.0324593782
    21   0.0366000550 -0.0085508971 -0.0092807752
    22  -0.0891118101 -0.0094004289  0.0797802871
    23  -0.0847090740 -0.0499608530  0.1247222934
    24   0.0322009758  0.0320088542 -0.0542547263
    25   0.0591729050 -0.0181769107 -0.0773424349
    26  -0.1118390843  0.0002597958  0.1478450848
    27   0.1164872835 -0.0408947973 -0.1031706407
    28  -0.0637639068  0.0588943061  0.0326053938
    29  -0.0366141123  0.0085990487  0.0094339597
    30   0.0891248759  0.0094885403 -0.0801782271
    31   0.0848912762  0.0500351481 -0.1249013683
    32  -0.0322038137 -0.0320175059  0.0543808292
    33  -0.0593645911  0.0181840031  0.0774112907
    34   0.1118477468 -0.0002626717 -0.1479541020
    35  -0.1164834214  0.0408955255  0.1031620234
    36   0.0637701199 -0.0588574287 -0.0325571726
    37   0.0366042056 -0.0085395097 -0.0093835072
    38  -0.0892412646 -0.0095115355  0.0800425367
    39  -0.0849047917 -0.0500452653  0.1248898059
    40   0.0322211944  0.0320508774 -0.0543444509
    41   0.0593066629 -0.0182971596 -0.0775409883
    42  -0.1119020679  0.0002511729  0.1482064160
    43   0.1163128120 -0.0411181888 -0.1030706598
    44  -0.0637372570  0.0589390124  0.0324063716
    45  -0.0364850289  0.0085357953  0.0092134669
    46   0.0890461616  0.0094699283 -0.0797382463
    47   0.0846744345  0.0501045411 -0.1247660448
    48  -0.0321569013 -0.0322020178  0.0543139635
    49   0.0594442703 -0.0182202641 -0.0773318151
    50  -0.1120557457  0.0002157534  0.1479012112
    51   0.1164185003 -0.0408943952 -0.1030832816
    52  -0.0636107897  0.0587889508  0.0326582403
    53  -0.0367318879  0.0086088578  0.0094362451
    54   0.0892787330  0.0094426394 -0.0799631300
    55   0.0851600484  0.0500856401 -0.1247314330
    56  -0.0324920450 -0.0321786282  0.0544706161
    57  -0.0596113590  0.0181444062  0.0775879084
    58   0.1121710992 -0.0002503452 -0.1481207062
    59  -0.1161112604  0.0407837811  0.1030687985
    60   0.0635130962 -0.0588266710 -0.0323433081
    61   0.0365879421 -0.0086832864 -0.0091287926
    62  -0.0891712433 -0.0094594316  0.0798179507
    63  -0.0849348928 -0.0501076753  0.1247487434
    64   0.0324544762  0.0320986222 -0.0541059231
 n=    12 A   IR&R
     hbarW=  0.26834987E-03 Ha =  0.73021712E-02 eV; nu=  0.58895989E+02 cm^-1
     1   0.1161860196 -0.0034274348  0.1170067103
     2  -0.0966543427  0.0041248048 -0.1276399149
     3   0.0372555053 -0.0038257075  0.0003946883
     4   0.0401983209  0.0089828242  0.0365793383
     5   0.1310108452 -0.0004319663  0.1205506241
     6  -0.1065378350  0.0055540985 -0.1316569106
     7   0.0223439837  0.0002264092  0.0041388325
     8   0.0503462922  0.0003894196  0.0324895047
     9   0.1326162697 -0.0024872759  0.1171536215
    10  -0.1149448864  0.0035559733 -0.1278965737
    11   0.0237287012 -0.0021577080  0.0004809544
    12   0.0423151370 -0.0012371116  0.0366019443
    13   0.1179062692  0.0017222790  0.1208293330
    14  -0.1046854015 -0.0051852373 -0.1317702274
    15   0.0384505741  0.0010473479  0.0040170155
    16   0.0321387454 -0.0001258387  0.0327447702
    17  -0.1327973029 -0.0037809672 -0.1250206218
    18   0.1150443843  0.0044504618  0.1336729561
    19  -0.0237407045 -0.0041325909 -0.0083010612
    20  -0.0421933752  0.0093390705 -0.0304535722
    21  -0.1176317302 -0.0001104067 -0.1212813995
    22   0.1044366539  0.0052784544  0.1296303167
    23  -0.0386708443  0.0000310728 -0.0048096132
    24  -0.0319150400  0.0006208010 -0.0343400026
    25  -0.1163071226 -0.0024694804 -0.1250865762
    26   0.0965841894  0.0034090862  0.1338699680
    27  -0.0369401187 -0.0020285116 -0.0084011058
    28  -0.0401871143 -0.0013337482 -0.0304738869
    29  -0.1312304159  0.0016137057 -0.1215466117
    30   0.1067875409 -0.0049499298  0.1298390236
    31  -0.0220301812  0.0014709949 -0.0046962930
    32  -0.0504742209 -0.0004501135 -0.0345524111
    33   0.1164134222  0.0022614454  0.1251520313
    34  -0.0965277130 -0.0034427770 -0.1339570106
    35   0.0369396272  0.0020720263  0.0083009870
    36   0.0402675145  0.0015090371  0.0305601007
    37   0.1313860914 -0.0014881242  0.1216046461
    38  -0.1071047540  0.0051535241 -0.1300053045
    39   0.0220328572 -0.0012716619  0.0048168675
    40   0.0504760185  0.0004846007  0.0344860008
    41   0.1327340230  0.0037885364  0.1249639144
    42  -0.1149790641 -0.0045210480 -0.1337890416
    43   0.0238111582  0.0039339314  0.0084434901
    44   0.0422051423 -0.0090952338  0.0305193148
    45   0.1177175846  0.0003353241  0.1214040226
    46  -0.1046775171 -0.0053847059 -0.1297481078
    47   0.0386605581  0.0000480186  0.0047448307
    48   0.0319934134 -0.0006395914  0.0346611333
    49  -0.1328935510  0.0026702036 -0.1173234937
    50   0.1148900324 -0.0036684783  0.1278451659
    51  -0.0234544024  0.0021178578 -0.0003982679
    52  -0.0423021655  0.0011649625 -0.0365404139
    53  -0.1180328128 -0.0017742572 -0.1208476990
    54   0.1050456111  0.0051633790  0.1318592345
    55  -0.0384159460 -0.0012440565 -0.0040435838
    56  -0.0320862680  0.0000579692 -0.0324970508
    57  -0.1164184802  0.0034273749 -0.1170549163
    58   0.0965487742 -0.0042337746  0.1276042955
    59  -0.0370044702  0.0040582290 -0.0005357958
    60  -0.0400922951 -0.0092341917 -0.0364751643
    61  -0.1311299308  0.0001807298 -0.1206748826
    62   0.1067672539 -0.0053073168  0.1315635547
    63  -0.0221805999 -0.0003557782 -0.0039618667
    64  -0.0503323436 -0.0004302287 -0.0326818359
 n=    13 A   IR&R
     hbarW=  0.26858623E-03 Ha =  0.73086031E-02 eV; nu=  0.58947866E+02 cm^-1
     1   0.0624496304  0.0014527856 -0.0023767230
     2  -0.0882424185  0.0040512942 -0.0120136370
     3  -0.1495479151  0.0319966010 -0.0800832119
     4  -0.0694587426 -0.0149846152 -0.1351744493
     5   0.0409498703  0.0173339727 -0.0073291111
     6  -0.0529448503 -0.0000352238 -0.0112650658
     7  -0.1279295586 -0.0130616610 -0.0849162105
     8  -0.1050780441  0.0192435143 -0.1346353194
     9   0.0210177360  0.0336901204 -0.0026453903
    10  -0.0652815250 -0.0142890132 -0.0119020111
    11  -0.1478124371  0.0029850110 -0.0802492292
    12  -0.1175844609  0.0046769943 -0.1352115508
    13   0.0424281210 -0.0114709469 -0.0072764001
    14  -0.1008055530  0.0195880616 -0.0113343827
    15  -0.1692951389  0.0190846350 -0.0851049059
    16  -0.0817683211  0.0004504962 -0.1344227278
    17  -0.0209190605  0.0012467102 -0.0008789505
    18   0.0653076036  0.0044323463 -0.0103064847
    19   0.1480592335  0.0316379027  0.0769592601
    20   0.1173664440 -0.0150194233  0.1127128813
    21  -0.0422971649  0.0171172510 -0.0054280578
    22   0.1009538782 -0.0001076251 -0.0097986757
    23   0.1691306088 -0.0133986282  0.0720871678
    24   0.0821227268  0.0191202136  0.1134297398
    25  -0.0622423838  0.0338140882 -0.0005541394
    26   0.0883732428 -0.0147476552 -0.0104388863
    27   0.1491615336  0.0034180645  0.0769969738
    28   0.0694918065  0.0046486273  0.1125432080
    29  -0.0408933603 -0.0113412682 -0.0056050831
    30   0.0527454033  0.0197569977 -0.0098011874
    31   0.1279429363  0.0192669617  0.0722733656
    32   0.1049048773  0.0004462579  0.1130447115
    33   0.0621740447 -0.0338988432  0.0006715213
    34  -0.0884686419  0.0148002056  0.0104913901
    35  -0.1491836769 -0.0033385791 -0.0771123841
    36  -0.0694905290 -0.0047027898 -0.1127020708
    37   0.0410563395  0.0113761205  0.0056462306
    38  -0.0527477969 -0.0196161119  0.0098176345
    39  -0.1279494954 -0.0191334527 -0.0722543295
    40  -0.1048575697 -0.0003605991 -0.1132308659
    41   0.0211419556 -0.0012656688  0.0007350176
    42  -0.0652331756 -0.0044075031  0.0102440460
    43  -0.1481221799 -0.0320833770 -0.0768450296
    44  -0.1174817486  0.0149915563 -0.1129454814
    45   0.0423909982 -0.0171192864  0.0054213419
    46  -0.1010816035 -0.0000026337  0.0101229888
    47  -0.1693389733  0.0135421002 -0.0720903660
    48  -0.0819995434 -0.0193029506 -0.1132139945
    49  -0.0208355388 -0.0335756138  0.0025320135
    50   0.0654397101  0.0142764435  0.0118964071
    51   0.1476634294 -0.0031954826  0.0802372764
    52   0.1175808797 -0.0047062532  0.1348487528
    53  -0.0423464928  0.0116081051  0.0072061449
    54   0.1007418447 -0.0195388852  0.0116223079
    55   0.1692689481 -0.0188000247  0.0851409938
    56   0.0818715597 -0.0003571626  0.1344634558
    57  -0.0622335852 -0.0014638806  0.0024125315
    58   0.0883869399 -0.0039614162  0.0120447007
    59   0.1492928688 -0.0319881376  0.0800802378
    60   0.0694007487  0.0150039855  0.1351628334
    61  -0.0409806646 -0.0172578379  0.0074119105
    62   0.0528749847  0.0000438160  0.0114134097
    63   0.1279344001  0.0132445736  0.0849939014
    64   0.1051501751 -0.0189569525  0.1345959038
 n=    14 A   IR&R
     hbarW=  0.26861430E-03 Ha =  0.73093668E-02 eV; nu=  0.58954025E+02 cm^-1
     1  -0.0925774895 -0.0758797630 -0.0057840503
     2   0.0907379714 -0.0005185164  0.0587135036
     3  -0.0424565104 -0.1877548747 -0.0196785281
     4  -0.1283237928 -0.0277700690  0.0362791551
     5  -0.0164603494 -0.1259007577  0.0443815724
     6  -0.1165781997 -0.0655386956  0.0515698416
     7  -0.1175506725 -0.0155197756  0.0301664183
     8   0.0785967449 -0.0381533766  0.0291007703
     9   0.0941977119 -0.0541525551 -0.0044711460
    10  -0.1046440183  0.0347215524  0.0584247199
    11  -0.0059757301  0.0576489132 -0.0196475816
    12   0.0902752014  0.0621792454  0.0364111796
    13   0.0185262053  0.1171870061  0.0446164143
    14   0.1030592322  0.0262630600  0.0506928892
    15   0.0692428384  0.0062510761  0.0301289531
    16  -0.1173453722 -0.0011231013  0.0286320714
    17  -0.0941754718 -0.0760685220 -0.0003743216
    18   0.1047319447 -0.0013833139  0.0557371337
    19   0.0061496351 -0.1850837589  0.0135466159
    20  -0.0905358899 -0.0288322915  0.0779256529
    21  -0.0194444127 -0.1260294589  0.0488103888
    22  -0.1024746573 -0.0641796360  0.0482851543
    23  -0.0692051707 -0.0153753385  0.0630968886
    24   0.1167210307 -0.0368473156  0.0705740734
    25   0.0923928907 -0.0539680513 -0.0015066145
    26  -0.0912216416  0.0352801050  0.0560349659
    27   0.0423130793  0.0556894249  0.0135429246
    28   0.1293225178  0.0625913069  0.0783887959
    29   0.0175080776  0.1171421087  0.0485736293
    30   0.1163026210  0.0252467481  0.0489293886
    31   0.1176228308  0.0062700007  0.0631807041
    32  -0.0782460592 -0.0022104961  0.0712545125
    33  -0.0924439044  0.0540414409  0.0012515936
    34   0.0912109864 -0.0355412634 -0.0560026659
    35  -0.0420423302 -0.0553589672 -0.0134740037
    36  -0.1294921554 -0.0630501611 -0.0784484215
    37  -0.0179249732 -0.1174107438 -0.0487022029
    38  -0.1158716635 -0.0253107278 -0.0491383849
    39  -0.1178003359 -0.0068738122 -0.0634617840
    40   0.0780277207  0.0019986889 -0.0712000573
