 --- primitive lattice vectors ---
     2   0.0644825464 -0.0106204687 -0.0580769607
     3  -0.1412183711  0.0094483539  0.0014923718
     4   0.0257309381  0.0311171551  0.0103240714
     5   0.0040493669 -0.0371945067 -0.0143973425
     6  -0.0418547653  0.0827653410 -0.0955086794
     7  -0.0065248349 -0.0171780456  0.0307272209
     8  -0.1103967012 -0.1435378862  0.1212355434
     9   0.2986502404  0.0890210962 -0.0084051089
    10   0.0146319137 -0.0133158989 -0.1040137493
    11  -0.1431785609 -0.0085291256  0.0110076447
    12   0.0303380644  0.0978236385  0.0033495721
    13  -0.0052087299 -0.0488396414  0.0184422169
    14   0.0649488800  0.0828491359 -0.0768587099
    15  -0.0035251012 -0.0028619256  0.0990387187
    16  -0.0673056821 -0.1188434519  0.1282888537
    17   0.2999097807  0.0145705471 -0.0505070668
    18  -0.0097885650 -0.0548102679 -0.0577277752
    19  -0.1379778189  0.0030137839 -0.0013391305
    20   0.0054408949  0.0487021326  0.0489025033
    21   0.0017963025  0.0148018862  0.0039159735
    22   0.0217418579  0.0728662009 -0.0633830243
    23   0.0059162310  0.0156274210  0.0197654202
    24  -0.0061622381 -0.0871020057  0.0917009158
    25   0.1366753379  0.0275181248 -0.0157193070
    26   0.0003889880 -0.0347764285 -0.0557072778
    27  -0.1427767402 -0.0030935874 -0.0122077425
    28   0.0739295582  0.0628503162  0.0143668031
    29  -0.0056786324 -0.1076852222  0.0045453613
    30  -0.0308095112  0.0899416469 -0.0683248534
    31   0.0009256375 -0.0019921134 -0.0222921140
    32  -0.0997544904 -0.1082807279  0.1387169344
    33   0.0496629675  0.0888813501 -0.0495971240
    34   0.0182613605 -0.0767668374 -0.0961544909
    35  -0.1178823895  0.0124411425  0.0131000333
    36  -0.0108285478  0.1048764325  0.0712470519
    37   0.0005885590 -0.0354275520  0.0157682785
    38   0.0354579588  0.0224602968 -0.0592015460
    39   0.0059946218  0.0190566763  0.0270791345
    40  -0.0184800835 -0.0814491009  0.0560835702
    41   0.0929359227  0.0406615015 -0.0155025161
    42  -0.0622453545 -0.0767968659 -0.1123737860
    43  -0.1478779706 -0.0126504184  0.0125079099
    44  -0.0426813985  0.0991182356  0.0652461849
    45   0.0023786802 -0.0464348534 -0.0193456873
    46   0.0820540297  0.0489516916 -0.0353055491
    47  -0.0023337904  0.0020409223  0.0611100541
    48  -0.0335561400 -0.0724950015  0.0777897660
    49   0.0937811048  0.0275559093 -0.0228237434
    50  -0.1009692039 -0.1305786040 -0.1259274168
    51  -0.0925897029  0.0115937974 -0.0122572798
    52  -0.0821634882  0.1160901441  0.1176329777
    53   0.0028667046  0.0322575175 -0.0034117804
    54   0.0547433106 -0.0085730898  0.0145466536
    55  -0.0019311914 -0.0166547836  0.0166374867
    56   0.0491608438 -0.0209330220  0.0338907896
    57  -0.0358316294 -0.0867038164 -0.1203771982
    58  -0.1336266203 -0.0129743661 -0.0132312876
    59   0.0380264354  0.0942041128  0.0737459921
    60  -0.0048274952 -0.0847957224 -0.0035596319
    61   0.0424504663  0.0728295587 -0.0092862340
    62   0.0018650845  0.0013931992 -0.0556147239
    63  -0.0112964074 -0.0444839674  0.0951117942
 n=   136 A   IR&R
     hbarW=  0.15180750E-02 Ha =  0.41308920E-01 eV; nu=  0.33317895E+03 cm^-1
     1  -0.0002943250 -0.0001827652 -0.0002938245
     2   0.0161127978  0.0135015905 -0.0295217322
     3  -0.0132223358 -0.0263952032  0.0245671145
     4  -0.0238730504 -0.0230289307  0.0412577527
     5   0.0616616087 -0.0108109072 -0.0629396721
     6   0.0415388840 -0.0198903342 -0.0263807502
     7  -0.0405645111  0.0438262351  0.0256329730
     8  -0.0491069053  0.0167461248  0.0420969362
     9  -0.0934334497  0.1646554871 -0.0005688133
    10   0.0066900858  0.0296914990  0.0125390849
    11   0.1000966903  0.0370085582  0.0523990268
    12  -0.0226809073 -0.0376015880 -0.1300286379
    13  -0.0685345163 -0.0747279566 -0.0803997352
    14   0.0511516260 -0.0186080229  0.1258142360
    15   0.0284629456 -0.0610783981  0.0296178320
    16  -0.0484383997  0.0365286266 -0.0121839939
    17   0.0923359284  0.0001919570 -0.1259992079
    18   0.0306773864 -0.0054164110 -0.0462370408
    19  -0.0990315438 -0.0478988330 -0.0320505355
    20  -0.0156007691  0.1118151899  0.0443179713
    21  -0.0124667365 -0.0131491739  0.0274731081
    22   0.0484635304  0.0048376617 -0.0433542970
    23   0.0463314156  0.0606293269  0.0886201199
    24  -0.0506436286 -0.1098475666  0.0333475254
    25  -0.0004851188  0.1252427672 -0.0956127217
    26   0.0239203915 -0.0063262264  0.0242747050
    27   0.0135418718  0.0589466538 -0.0612768083
    28  -0.0151386366  0.0861883918 -0.1013149213
    29  -0.0891716096 -0.0843179993  0.0081151966
    30   0.0752366086 -0.0388932757  0.1539051086
    31   0.0725998191 -0.0416701393  0.0992328539
    32  -0.0665621935 -0.1301296011  0.0296993113
    33   0.0001701162 -0.1660616105  0.1255400088
    34  -0.0069594063  0.0011755892 -0.0202616186
    35  -0.0158388086  0.0742567496 -0.0564229599
    36   0.0060956609 -0.0367899645  0.0430832656
    37   0.0842077140  0.0759413781  0.0725331094
    38  -0.1408497987 -0.0131594806 -0.0452111621
    39  -0.0690934228 -0.0556169707 -0.0888172866
    40   0.1434264737  0.0381065698  0.0347315495
    41  -0.0706904555 -0.0006522111  0.0948518181
    42   0.0090648525  0.0200675277  0.0055398691
    43   0.1134350751  0.1061455524 -0.0233583632
    44   0.0504450958 -0.0637702534 -0.1526304288
    45  -0.0887591035  0.0113975337  0.0869404890
    46  -0.1152508681 -0.0123481011  0.1031444481
    47  -0.0043642827 -0.1197765156 -0.1012930720
    48   0.1727685068  0.0711912349 -0.0580696227
    49   0.0704033237 -0.1251316002 -0.0000155587
    50  -0.0243070360 -0.0061317579 -0.0428453732
    51  -0.1116524220  0.0485761197 -0.0800825604
    52  -0.0355583251  0.1290287274  0.0615475620
    53   0.0133504606  0.0856021022  0.1101545920
    54  -0.1734859877  0.0513022197 -0.0775077886
    55   0.0744517189 -0.0706102302 -0.0247387805
    56   0.1140698889 -0.0865857491  0.0274557817
    57  -0.0063866266 -0.0053224667  0.0125581604
    58   0.0150246458  0.1309578144 -0.1139591665
    59   0.0067408851  0.0942362694 -0.1137604112
    60  -0.1140601889  0.0115773075  0.1279996060
    61  -0.1325936779  0.0051009188  0.1162538918
    62   0.1059091706 -0.1376169342 -0.0261986357
    63   0.1307045922 -0.0949236230 -0.0119161330
 n=   137 A   IR&R
     hbarW=  0.15180899E-02 Ha =  0.41309328E-01 eV; nu=  0.33318224E+03 cm^-1
     1   0.0001380045 -0.0003717007 -0.0000991334
     2   0.1281135350 -0.0567669046 -0.0714981760
     3  -0.1102489946  0.0037362297 -0.0194010910
     4  -0.1873410681  0.0765695051  0.0658244122
     5   0.0814510093  0.0483089630 -0.0744160047
     6  -0.0334041626  0.0849272307 -0.0307271033
     7   0.0893513125 -0.0807134429  0.0601227936
     8  -0.0315983526 -0.0469229994  0.1040258213
     9   0.0297131315  0.1464334238 -0.0001270552
    10   0.1512744114 -0.0642361648  0.0315157027
    11  -0.0079684581  0.0065327395  0.0042994078
    12  -0.1518202664  0.0348081067 -0.0526600970
    13  -0.0823912492  0.0685714845 -0.0718176970
    14  -0.0036382549  0.0538348782  0.0418935380
    15   0.0507971552 -0.1303588545  0.0704858108
    16   0.0045793486 -0.0332962907 -0.0287253615
    17  -0.0284705600 -0.0004074956  0.1718734135
    18   0.1461926788  0.0247796292 -0.0758736320
    19   0.0087972115  0.0328645766  0.0324220231
    20  -0.1492055774 -0.0916088977  0.0201015872
    21   0.0777328774  0.0559445661 -0.1409742150
    22  -0.0038367948 -0.0229816810 -0.0196553329
    23  -0.0928356375 -0.0862355322  0.0393842595
    24   0.0051719533  0.0836535127  0.0711499840
    25   0.0004415612  0.1108927483  0.1297822576
    26   0.1898582492  0.0685717947  0.0715608188
    27   0.1083819618 -0.0232466394  0.0058498840
    28  -0.1237047690 -0.0787970135 -0.0448537723
    29  -0.0473086256  0.0773677283 -0.1360883007
    30   0.0241038623 -0.0263958560  0.0706800329
    31  -0.0837818782 -0.1354619373  0.0430280662
    32   0.0428622879  0.1192336007 -0.0457700064
    33  -0.0001518325 -0.1470135125 -0.1712410922
    34  -0.0553164086 -0.0700052364 -0.0884590892
    35  -0.1272220583  0.0721490959  0.0703318530
    36   0.0526814561  0.0335217723  0.0195304149
    37   0.0545354278 -0.0686892536  0.0652297110
    38   0.0219972293  0.0810047209 -0.0216279569
    39   0.0658821118  0.0715002653 -0.0407834323
    40  -0.0030981446 -0.0354682615  0.0961717034
    41   0.0223136126  0.0002511732 -0.1300488919
    42  -0.0628779008 -0.0849556348 -0.0002453770
    43  -0.0067483151  0.0886647670  0.0985758963
    44   0.0559101763  0.0035392426 -0.0686332535
    45  -0.0500298551 -0.0481605600  0.0578220815
    46   0.0077404606  0.0554358141  0.0476833487
    47   0.0223217509 -0.0304671123 -0.0475551790
    48  -0.0155381790 -0.0329563998 -0.0234189062
    49  -0.0218676821 -0.1115232765  0.0003361353
    50  -0.0653006473 -0.0118742884 -0.1053468234
    51   0.0120305239  0.1053999547  0.1177858217
    52   0.0689131769 -0.1187134651 -0.0197849335
    53   0.0439370894 -0.0777523312 -0.0449200604
    54   0.0137516404 -0.0293069491 -0.0178541892
    55  -0.0656362477  0.0760086263 -0.0594781369
    56  -0.0118468559  0.0790431031  0.0673425533
    57  -0.0531553028  0.0236468701  0.0296942702
    58   0.1207198647  0.0530188915  0.0869207963
    59   0.0537531965 -0.0972414146 -0.0592522891
    60  -0.0111454634 -0.0541072621 -0.0513543640
    61   0.0029841532 -0.0249322938  0.0669172586
    62  -0.0527829856 -0.0236536501 -0.0652616346
    63  -0.0181295985  0.1044175388 -0.0303881096
 n=   138 A   IR&R
     hbarW=  0.15181243E-02 Ha =  0.41310263E-01 eV; nu=  0.33318978E+03 cm^-1
     1  -0.0007716662  0.0008205163 -0.0002974304
     2   0.0103060462 -0.1134631620  0.1030985748
     3  -0.0091036237 -0.1026138878  0.1012001521
     4  -0.0155871300 -0.0031167055  0.0145374376
     5  -0.0247490828  0.0976404309  0.0396359148
     6  -0.0584918535  0.1700042110 -0.0678233707
     7   0.0394423937 -0.0527572586 -0.0893209643
     8   0.0530631580  0.0620308590 -0.1538787260
     9  -0.2064989600 -0.0530037872  0.0001755775
    10   0.0054154863 -0.1340658330 -0.0451985969
    11  -0.0459508927  0.0997899046  0.0930277695
    12   0.0016667961 -0.0220703850 -0.0609757447
    13   0.0106482734 -0.0434647892  0.0044233507
    14  -0.0231762201  0.1416352402  0.0749380370
    15   0.1318135996 -0.0161313553 -0.1014544817
    16   0.0220656377  0.0208515404  0.0431629249
    17   0.2046611967 -0.0001238750  0.0810860911
    18   0.0195061266  0.0505310316  0.1217566030
    19   0.0467698009 -0.0897300833 -0.0964225754
    20  -0.0269385127  0.0484340462  0.0259873221
    21  -0.1206260814  0.1111947084 -0.0069447650
    22  -0.0217828771 -0.0479466280 -0.0244477926
    23  -0.0255332668 -0.0180066231  0.0523944597
    24   0.0228250660 -0.0636349484 -0.1311174945
    25  -0.0002229033 -0.0407688195  0.0613682445
    26   0.0158896040  0.0367472428 -0.0252566508
    27   0.0097672038  0.0846856396 -0.0860041696
    28  -0.0109981625  0.0502461414 -0.0613318054
    29  -0.1040780106 -0.0497536657 -0.0479735728
    30   0.0058935426 -0.0624707747  0.0901801049
    31   0.0929797884  0.0247131112  0.0605431295
    32   0.0004769804 -0.0730386386  0.0553297267
    33  -0.0001593013  0.0551836240 -0.0813520004
    34  -0.0048729042 -0.1349374742  0.1218324651
    35  -0.0101521494 -0.1007881531  0.1125271327
    36   0.0049270014 -0.0213362554  0.0250685243
    37  -0.0385088333  0.0419893371 -0.0458497162
    38   0.0544226085  0.1289624653 -0.0256378023
    39   0.0487003675  0.0572326810 -0.0518422134
    40  -0.0529757294  0.0218059468 -0.1137837969
    41  -0.1561677132  0.0004458790 -0.0612399764
    42  -0.0475621796 -0.1703383708 -0.0785015839
    43  -0.0518700538  0.0423248079  0.1021046040
    44   0.0204036895 -0.0481279174 -0.0906659700
    45   0.0250842384 -0.0980395528 -0.0096474504
    46   0.0528922711  0.1122756084  0.0592690240
    47   0.1421008815  0.0755962394 -0.0585284569
    48  -0.0808615289 -0.0130880345  0.0473286689
    49   0.1555299513  0.0410335168  0.0000315370
    50   0.0366866220  0.0775735551  0.1546159347
    51   0.0529205777 -0.0847848523 -0.0246163758
    52  -0.0086264117  0.0739573986  0.0456536825
    53  -0.1367494608  0.0468992951 -0.0819619593
    54   0.0807887456 -0.0518442680  0.0089712891
    55  -0.0350724142  0.0213128330  0.0886600906
    56  -0.0535397818 -0.0481344493 -0.1018294433
    57  -0.0046673025  0.0479386261 -0.0431700072
    58   0.0109194592  0.0256218115 -0.0131473288
    59   0.0046273934  0.0675986597 -0.0815367242
    60  -0.0866423006 -0.1096964748 -0.0398478946
    61   0.0729508606 -0.0498375298  0.0689394287
    62   0.0812517216  0.0337225241  0.0992436905
    63  -0.0744773022 -0.0536863955  0.0445132993
 n=   139 A   IR&R
     hbarW=  0.15199593E-02 Ha =  0.41360196E-01 eV; nu=  0.33359252E+03 cm^-1
     1  -0.0000088560 -0.0006543661  0.0002333807
     2   0.0084365167 -0.1451240256  0.1367224931
     3  -0.0030178925  0.0910138153 -0.0881435668
     4   0.0036939433 -0.0859621437  0.0909658368
     5   0.0143938326  0.0467658078 -0.0698119509
     6  -0.0762088197 -0.0835397840  0.0036345562
     7  -0.0225185726  0.0751576035 -0.0437137817
     8   0.0810243335 -0.0134645229  0.0797680904
     9   0.0009140839  0.0006388906 -0.0002163959
    10  -0.0760066631  0.0360163280 -0.0568799120
    11   0.0030117692  0.0905565853  0.0881099530
    12   0.0682159756 -0.0600249656  0.0260686746
    13   0.0128575381 -0.0465902603  0.0683438831
    14   0.0036857119  0.1020847276  0.1050784510
    15   0.0218979658  0.0530771272 -0.2008759507
    16   0.0009181413 -0.0169378679 -0.0170663971
    17  -0.0007659625 -0.0004278021  0.0003747529
    18   0.0700093582  0.0603280134 -0.0271736473
    19   0.0021669407 -0.0909410533 -0.0874613532
    20  -0.0768815296 -0.0363142443  0.0574550348
    21  -0.0258654279  0.2133031015 -0.0537234899
    22   0.0009644050  0.0175890287  0.0157410037
    23  -0.0225805728 -0.0746313086  0.0444737121
    24   0.0028357563 -0.1024840229 -0.1043438161
    25  -0.0001084842  0.0009975281 -0.0002793422
    26   0.0052155179  0.0862428577 -0.0895280808
    27  -0.0019084222 -0.0912733906  0.0882802703
    28   0.0072534638  0.1451879466 -0.1378879279
    29  -0.0269940282 -0.2126804638  0.0533729884
    30   0.0817169007  0.0136857557 -0.0784040074
    31   0.0218888036 -0.0546299468  0.2021598231
    32  -0.0760527504  0.0836630861 -0.0050376051
    33   0.0002467111 -0.0026889965  0.0010669760
    34  -0.0031434087  0.1031068868 -0.1059190060
    35  -0.0123073517  0.0320500845 -0.0273963328
    36  -0.0007883944 -0.0175396474  0.0171058021
    37  -0.0129099798 -0.0461206577 -0.0684287670
    38   0.0753401644  0.0362356676  0.0567043090
    39   0.0222278908  0.0748268796  0.0431249850
    40  -0.0680251731 -0.0607018682 -0.0255675055
    41   0.0008677887 -0.0006871404  0.0002876623
    42   0.0764796234 -0.0834019634 -0.0032585183
    43   0.0120045702  0.0319819862  0.0266244037
    44  -0.0819295615 -0.0131482123 -0.0789269019
    45  -0.0145445752  0.0482499493  0.0698249289
    46  -0.0087005486 -0.1461410075 -0.1376075873
    47  -0.0227910197  0.0526783506  0.2019586493
    48  -0.0023345747 -0.0859533951 -0.0912841455
    49  -0.0005032425 -0.0016995920  0.0008516935
    50  -0.0821474537  0.0127499484  0.0783928288
    51   0.0104885460 -0.0303525002 -0.0265665716
    52   0.0766034262  0.0824173627  0.0044887278
    53   0.0278306953 -0.2132099936 -0.0531258103
    54  -0.0063246086  0.0874939513  0.0892020457
    55   0.0227022177 -0.0749565186 -0.0460957462
    56  -0.0070395217  0.1458355637  0.1387009192
    57  -0.0010546059  0.0166726125 -0.0152843623
    58  -0.0110158184 -0.0302374130  0.0265590201
    59  -0.0033389189 -0.1034923482  0.1052107182
    60   0.0265203864  0.2148822845  0.0538463528
    61  -0.0708494488  0.0606636124  0.0264856872
    62  -0.0221114772 -0.0544902696 -0.2034511531
    63   0.0784541594 -0.0357058051 -0.0577877500
 n=   140 A   IR&R
     hbarW=  0.15199883E-02 Ha =  0.41360986E-01 eV; nu=  0.33359888E+03 cm^-1
     1   0.0026540281  0.0002593385  0.0003331673
     2  -0.1614674244  0.0740452812  0.0870563526
     3   0.0480192428 -0.0278141820 -0.0360454951
     4  -0.0950889340 -0.0436792744 -0.0347874713
     5   0.0956288903 -0.0246934887 -0.0670949264
     6  -0.0602324166  0.0462019760  0.0950393488
     7   0.0935018483 -0.0593071756 -0.0285944157
     8  -0.0532493067  0.0948240414  0.0543072940
     9   0.0036793442  0.0024959399  0.0004728285
    10   0.0760174685 -0.1019912748 -0.0363475421
    11  -0.0550210598 -0.0275009827  0.0354690411
    12   0.0798039417  0.0315575165  0.1033704821
    13   0.0935639017  0.0252893493  0.0648594370
    14  -0.0675422432  0.0312160304 -0.0199516574
    15   0.0489851697 -0.0018047669 -0.1290549997
    16  -0.0195075341  0.0074541484 -0.0097270524
    17   0.0035031500  0.0002330003  0.0022880863
    18   0.0831250284 -0.0311038644 -0.1055227776
    19  -0.0555093351  0.0267986017 -0.0352912179
    20   0.0728547464  0.1004452263  0.0372588831
    21   0.0471487233 -0.1096212378 -0.0067452043
    22  -0.0189009565 -0.0076137780  0.0088149848
    23   0.0920604578  0.0585278457  0.0298463901
    24  -0.0680805008 -0.0298164858  0.0214367513
    25   0.0028795924  0.0021594154  0.0017593384
    26  -0.0917297877  0.0448322560  0.0366508768
    27   0.0516315277  0.0266015971  0.0356454260
    28  -0.1649702766 -0.0755613406 -0.0892799925
    29   0.0455453467  0.1108382241  0.0035070307
    30  -0.0523221972 -0.0953982034 -0.0516404645
    31   0.0479690312 -0.0017033417  0.1309580683
    32  -0.0602369562 -0.0437735117 -0.0967423117
    33   0.0007182393 -0.0019531917 -0.0011184184
    34   0.0666393867  0.0264008687  0.0170523509
    35   0.2365004030 -0.0428388874 -0.0457024927
    36   0.0211340232  0.0106467683  0.0129242635
    37  -0.0929567465  0.0232629875 -0.0641784173
    38  -0.0741676877 -0.0986598263  0.0356915840
    39  -0.0915393031 -0.0568921860  0.0269893761
    40  -0.0807908681  0.0304041614 -0.1015296482
    41   0.0011291501  0.0000695037 -0.0010520688
    42   0.0576424027  0.0401909617 -0.0981915298
    43  -0.2405794589 -0.0429303562  0.0478097317
    44   0.0533463569  0.0971226933 -0.0498195514
    45  -0.0944934514 -0.0244366818  0.0663767688
    46   0.1636239290  0.0763394757 -0.0878899977
    47  -0.0486771971 -0.0003629547  0.1281030886
    48   0.0935431017 -0.0451271878  0.0358341489
    49   0.0008279196 -0.0019186103  0.0003567792
    50   0.0502675767 -0.0980832784  0.0477986048
    51  -0.2411819214  0.0453026375 -0.0454436080
    52   0.0606211070 -0.0422989862  0.0982471332
    53  -0.0463488038  0.1091309081 -0.0055325139
    54   0.0928649225  0.0449781594 -0.0370199239
    55  -0.0922870635  0.0594678699 -0.0294749745
    56   0.1640414851 -0.0745708328  0.0898992002
    57   0.0181924565 -0.0104069769 -0.0114953359
    58   0.2407334640  0.0448274802  0.0473463520
    59   0.0690345124 -0.0289171409 -0.0190228394
    60  -0.0470873251 -0.1112212404  0.0051683913
    61  -0.0823217435 -0.0309844508  0.1043927442
    62  -0.0489568214 -0.0003316738 -0.1316261907
    63  -0.0744607541  0.1013242200 -0.0371090096
 n=   141 A   IR&R
     hbarW=  0.15307461E-02 Ha =  0.41653719E-01 eV; nu=  0.33595994E+03 cm^-1
     1   0.0264816047 -0.0278088371 -0.0288895788
     2   0.0967715928 -0.0514283075 -0.0543104167
     3  -0.0534030212  0.0263026174  0.0266815482
     4   0.1077750029  0.0460732655  0.0461505464
     5  -0.0198155142 -0.0874012729  0.0052126070
     6  -0.0508740700  0.0454618568 -0.0281076948
     7  -0.0202047098  0.0039985966 -0.0880632589
     8  -0.0521022588 -0.0300550943  0.0442451385
     9  -0.0430369079  0.0461526719 -0.1304666457
    10  -0.0449458171 -0.0488661861 -0.0292358570
    11   0.0737067040  0.0073751223  0.0232807959
    12   0.0515548266  0.1390865664 -0.0523473202
    13  -0.0095505485 -0.2072858512  0.0092547756
    14   0.0338553065 -0.0426039561  0.0417542065
    15   0.0117955389 -0.0348047634  0.0742452026
    16  -0.0470621074  0.0992682653  0.0546659869
    17  -0.0432495176 -0.1262608898  0.0478700111
    18  -0.0438811034 -0.0250328697 -0.0471075967
    19   0.0774942887  0.0214444440  0.0077357469
    20   0.0543593098 -0.0527442253  0.1358099586
    21   0.0120976800  0.0691985819 -0.0342224861
    22  -0.0478760561  0.0533353099  0.0991892896
    23  -0.0093832819  0.0099902041 -0.2073131600
    24   0.0273738022  0.0413366996 -0.0435618061
    25  -0.1239307407 -0.0693674968 -0.0720483081
    26  -0.1788723887 -0.0299936364 -0.0290988877
    27   0.2045510563  0.0116623248  0.0135151183
    28   0.0047803414 -0.0084004602 -0.0114274316
    29   0.0082619797 -0.0459331005 -0.0115924996
    30   0.0348592719 -0.0319414543  0.1764029425
    31   0.0096880351 -0.0110333103 -0.0405560308
    32   0.0323067128  0.1780924709 -0.0315297242
    33   0.1186225461  0.0460148349  0.0476237533
    34   0.2097984449  0.0353048708  0.0351825764
    35  -0.1950252045  0.0118089571  0.0105421717
    36   0.0001512823  0.0022484162  0.0056079993
    37  -0.0244721964  0.0462659016  0.0252971062
    38  -0.0416109170  0.0387074086 -0.2033673720
    39  -0.0263912691  0.0242923735  0.0406879698
    40  -0.0388857119 -0.2044768164  0.0381618066
    41   0.0648283781  0.1321181966 -0.0707024162
    42   0.0316673679  0.0310666830  0.0492207847
    43  -0.0741517509 -0.0336147871 -0.0125280655
    44  -0.0512919261  0.0487340293 -0.0986257038
    45  -0.0037143539 -0.0744419165  0.0200822248
    46   0.0519752477 -0.0567064051 -0.1012882301
    47  -0.0136272549  0.0111857709  0.1992565209
    48  -0.0332278873 -0.0257641618  0.0500523833
    49   0.0652253101 -0.0686629104  0.1366179952
    50   0.0324471436  0.0511468958  0.0343588379
    51  -0.0711033816 -0.0133913077 -0.0344373224
    52  -0.0486042499 -0.1032113056  0.0494940221
    53  -0.0128363554  0.2002271177  0.0111987784
    54  -0.0374800054  0.0480651108 -0.0276442986
    55  -0.0056563049  0.0217043016 -0.0791751543
    56   0.0508977695 -0.1009590649 -0.0579240091
    57  -0.0950966015  0.0473170521  0.0497100118
    58   0.0519341824 -0.0094058054 -0.0089686854
    59  -0.1481652810 -0.0503041145 -0.0492473010
    60   0.0351093190  0.0826242185 -0.0126434169
    61   0.0474843160 -0.0405203340  0.0422654247
    62   0.0337266995 -0.0105875386  0.0836167513
    63   0.0477154848  0.0454368025 -0.0384834089
 n=   142 A   IR&R
     hbarW=  0.15308129E-02 Ha =  0.41655538E-01 eV; nu=  0.33597461E+03 cm^-1
     1   0.0393192959  0.0268351859  0.0092456717
     2   0.0453278043  0.0124480375 -0.0354380636
     3   0.1940615161 -0.0066941914  0.0035665710
     4  -0.1446219762  0.0463893606  0.0544492212
     5  -0.0142344001  0.1870449089 -0.0024573266
     6   0.0260245299 -0.1573914321  0.0357141705
     7  -0.0220079781 -0.0156595004  0.1769046443
     8   0.0000836381  0.0071300938 -0.1782119205
     9  -0.0633036185 -0.0437621831  0.0426528072
    10   0.0235333883  0.0236047724 -0.1941816318
    11   0.0722078723 -0.0262508461  0.0070801251
    12  -0.0376575155  0.1234069934  0.0416341107
    13  -0.0274608348  0.0102589879  0.0064310339
    14   0.0990091101 -0.0597747365  0.0602683948
    15   0.0072397699 -0.0023790915  0.1182753552
    16  -0.0555745633 -0.0231340561 -0.0733212724
    17  -0.0634113902  0.1201699975 -0.0149213792
    18   0.0514882005 -0.1200141966  0.0466857783
    19   0.1510350861 -0.0025304662 -0.0131794959
    20  -0.0127201190  0.0149405680  0.0496660870
    21   0.0230364644  0.0329035968 -0.0038712768
    22  -0.0847794773 -0.0899618202 -0.0067875146
    23  -0.0236388678 -0.0098839027 -0.0001104505
    24  -0.0086672734  0.0666673668 -0.0628743672
    25  -0.1829768767  0.0656524923  0.0236293951
    26   0.0395764567 -0.0636594003 -0.0592831688
    27   0.0293351382 -0.0258836282 -0.0186118322
    28   0.1049335340  0.0758609330  0.0281120521
    29   0.0099074212 -0.1373963075  0.0321646917
    30  -0.0286630779  0.0017699341  0.0171633613
    31   0.0223583855  0.0307347844 -0.0518235365
    32  -0.0511629597  0.0384842080  0.0340733716
    33   0.1751661683 -0.0435519254 -0.0162315561
    34  -0.0675356272  0.0664270968  0.0680839388
    35  -0.0259343556  0.0206947555  0.0083185826
    36  -0.1010790925 -0.0730236793 -0.0268564972
    37  -0.0148964598  0.1440948359 -0.0107257756
    38   0.0189307009 -0.0147053897 -0.0272717626
    39  -0.0161923785 -0.0132818711  0.0552017062
    40   0.0464032172 -0.0605933055 -0.0467394087
    41   0.0960970930 -0.1259184763  0.0230651147
    42  -0.0523846889  0.0860836493 -0.0396559578
    43  -0.1449981753 -0.0015922160  0.0309734122
    44   0.0001453490 -0.0227246755 -0.0436326825
    45  -0.0310198707 -0.0337767686 -0.0151973282
    46   0.0904097881  0.0923676871  0.0080812081
    47   0.0321906264  0.0249501062  0.0012885626
    48  -0.0095266151 -0.0663182876  0.0507293277
    49   0.0961717401  0.0656530086 -0.0448353402
    50  -0.0250834671 -0.0229580756  0.1534530531
    51  -0.0696286735  0.0314585387  0.0009035034
    52   0.0240119254 -0.1115052447 -0.0428300731
    53   0.0296970496 -0.0069960661  0.0090423973
    54  -0.0950513266  0.0467441998 -0.0593724459
    55  -0.0270697574 -0.0207092223 -0.1224849081
    56   0.0619974619  0.0271845059  0.0728212578
    57  -0.0392139865 -0.0070685205  0.0388373228
    58  -0.1856653629 -0.0079708071 -0.0231718226
    59   0.1588989219 -0.0574287447 -0.0589803688
    60   0.0002761894 -0.1801533673 -0.0235208666
    61  -0.0368489051  0.1823811427 -0.0368700628
    62   0.0004759192 -0.0101478186 -0.1711683083
    63  -0.0066188359 -0.0076577300  0.2161182068
 n=   143 A   IR&R
     hbarW=  0.15308628E-02 Ha =  0.41656896E-01 eV; nu=  0.33598556E+03 cm^-1
     1   0.0107480132 -0.0290225182  0.0376579142
     2   0.0130938390 -0.0948796380  0.0875541373
     3   0.0499534551  0.0146372441 -0.0146714268
     4  -0.0365274624  0.0260715627  0.0018596590
     5  -0.0169466581  0.0262127177 -0.0314545439
     6  -0.0426937964 -0.0814990175 -0.0544345295
     7   0.0069920062  0.0264502541  0.0664387501
     8   0.0481068254  0.0650254380 -0.0046924867
     9  -0.0177932192  0.0467154907  0.1678744088
    10   0.0591359172  0.0559345270  0.1002321963
    11   0.1810949231  0.0159595625 -0.0197309291
    12   0.0444991826 -0.1168757472 -0.0411638787
    13   0.0042326688 -0.0214924977 -0.0286170493
    14  -0.1929537087 -0.0251382415  0.0254037044
    15   0.0311806409 -0.0010059999 -0.1419505106
    16  -0.0760200333  0.0289780171 -0.0528314578
    17  -0.0167917474 -0.1290506928 -0.0605422379
    18  -0.0406978263 -0.1832544980 -0.0388819484
    19  -0.1206010710  0.0219328611 -0.0259468963
    20  -0.0560802949  0.0543430910  0.1660677429
    21  -0.0228210904  0.1832076330 -0.0018058402
    22   0.0379950420  0.0117262109 -0.0337804937
    23  -0.0180361232  0.0278869540  0.0180645998
    24   0.2174709988  0.0091175125 -0.0079299405
    25  -0.0497030688 -0.0701166019  0.0914023188
