  No.   E(hr.)        dos(hr.)         E(eV)          dos(eV)              sum
  11116   0.24900   2558.5304751359      8.677714     94.0242265054     4305.3015720707
  11126   0.25000  10156.5313383280      8.704926    373.2455064908     4311.6070869035
  11136   0.25100  16984.6629868016      8.732137    624.1746249687     4326.1907398354
  11146   0.25200  12591.2466170233      8.759348    462.7196101080     4341.6305414759
  11156   0.25300   4495.8850175678      8.786560    165.2206668406     4349.5423743073
  11166   0.25400    849.1072294132      8.813771     31.2041037782     4351.6606067020
  11176   0.25500     96.4147563929      8.840983      3.5431756556     4351.9775215311
  11186   0.25600    191.7692946697      8.868194      7.0473890282     4352.0770505416
  11196   0.25700   1387.4281866147      8.895405     50.9870268680     4352.7821626788
  11206   0.25800   4303.4613659965      8.922617    158.1492306486     4355.6922672470
  11216   0.25900   5749.9357173736      8.949828    211.3061632589     4361.1127589281
  11226   0.26000   3378.3167631875      8.977040    124.1508059552     4365.7657954725
  11236   0.26100    878.2723527820      9.004251     32.2759019030     4367.6258650101
  11246   0.26200     99.7184494008      9.031462      3.6645840901     4367.9701026242
  11256   0.26300      4.8050427993      9.058674      0.1765820016     4367.9989285952
  11266   0.26400      0.0949786151      9.085885      0.0034903985     4367.9999836421
  11276   0.26500      0.0007471445      9.113097      0.0000274570     4367.9999998974
  11286   0.26600      0.0000289782      9.140308      0.0000010649     4368.0000000051
  11296   0.26700      0.0080904731      9.167519      0.0002973193     4368.0000019362
  11306   0.26800      0.9379123057      9.194731      0.0344676290     4368.0002595861
  11316   0.26900     42.0718684701      9.221942      1.5461120862     4368.0139711057
  11326   0.27000    741.9697637976      9.249154     27.2668759702     4368.3115550630
  11336   0.27100   5269.1408864319      9.276365    193.6372855471     4371.0212950210
  11346   0.27200  15778.6954606811      9.303576    579.8561519483     4381.8033258587
  11356   0.27300  22429.9360792644      9.330788    824.2846473449     4402.0746933265
  11366   0.27400  20193.9791949695      9.357999    742.1147773401     4423.7023153869
  11376   0.27500  17428.7579131087      9.385211    640.4948065522     4442.1093856999
  11386   0.27600  19781.5323005156      9.412422    726.9576390521     4460.3237049178
  11396   0.27700  24353.9924972776      9.439633    894.9923907994     4482.9317261124
  11406   0.27800  19796.6481679962      9.466845    727.5131367339     4505.7283525930
  11416   0.27900   9594.6967853429      9.494056    352.5984750085     4519.8181349946
  11426   0.28000   3658.9716969117      9.521268    134.4646807809     4525.7105598671
  11436   0.28100   1560.9791802774      9.548479     57.3649059266     4528.0149526190
  11446   0.28200    896.8872902584      9.575690     32.9599879886     4529.1665401534
  11456   0.28300    389.0178141797      9.602902     14.2961357821     4529.7818720206
  11466   0.28400     91.3849094568      9.630113      3.3583322573     4529.9780291389
  11476   0.28500    151.6410125529      9.657324      5.5727023971     4530.0728582390
  11486   0.28600    586.0399469859      9.684536     21.5365629810     4530.4348427676
  11496   0.28700   1112.8640634668      9.711747     40.8969851209     4531.3287982444
  11506   0.28800   1195.3625686895      9.738959     43.9287481649     4532.5343472580
  11516   0.28900    861.7632697477      9.766170     31.6692045126     4533.5586230953
  11526   0.29000    741.3639128297      9.793381     27.2446113659     4534.3156375180
  11536   0.29100    822.1660013713      9.820593     30.2140322694     4535.1158161017
  11546   0.29200    671.3688726654      9.847804     24.6723420204     4535.8598203831
  11556   0.29300    743.2123005529      9.875016     27.3125383371     4536.5452587613
  11566   0.29400    725.6761449633      9.902227     26.6680967402     4537.3181978319
  11576   0.29500    318.8844410726      9.929438     11.7187827965     4537.8306254472
  11586   0.29600     56.0786616858      9.956650      2.0608520554     4537.9806024253
  11596   0.29700      3.8667061780      9.983861      0.1420987794     4537.9990487432
  11606   0.29800      0.1032003952     10.011073      0.0037925432     4537.9999808925
  11616   0.29900      0.0010542911     10.038284      0.0000387445     4537.9999998470
  11626   0.30000      0.0000040853     10.065495      0.0000001501     4537.9999999991
  11636   0.30100      0.0000000060     10.092707      0.0000000002     4537.9999999996
  11646   0.30200      0.0000000000     10.119918      0.0000000000     4537.9999999996
END
